transaction_id,sender_account_id,receiver_account_id,timestamp,amount,currency,transaction_type,channel,beneficiary_id,device_id,geo_event_id,is_international,balance_after
TXN000805,ACC000123,ACC000056,2025-07-08 08:06:43,5098.14,INR,transfer,RTGS,BENE000304,DEV000190,GEO000429,False,381335.36
TXN000806,ACC000123,ACC000112,2025-03-13 01:49:35,3804.3,INR,upi_p2p,branch,,DEV000189,GEO000430,False,34430.8
TXN000807,ACC000123,ACC000211,2025-12-20 19:47:44,4712.97,INR,cash_deposit,UPI,BENE000306,DEV000189,GEO000428,False,410087.05
TXN000808,ACC000123,ACC000139,2025-11-24 20:59:18,3130.94,INR,transfer,NEFT,,DEV000189,GEO000428,False,329972.66
TXN000809,ACC000123,ACC000162,2025-11-08 22:49:40,11485.09,INR,cash_withdrawal,net_banking,BENE000306,DEV000189,GEO000428,False,450515.4
TXN000810,ACC000124,ACC000022,2025-06-22 14:38:15,57758.65,INR,upi_p2p,branch,,DEV000191,GEO000431,False,464109.79
TXN000811,ACC000124,ACC000067,2025-04-29 02:32:55,32199.22,INR,bill_payment,net_banking,,DEV000192,GEO000432,False,368985.34
TXN000812,ACC000124,ACC000060,2025-08-10 18:55:20,58974.79,INR,merchant_payment,IMPS,,DEV000192,GEO000431,False,31795.53
TXN000813,ACC000124,ACC000007,2025-04-11 18:43:17,32497.68,INR,cash_deposit,RTGS,,DEV000192,GEO000432,False,414576.51
TXN000814,ACC000125,ACC000216,2025-03-15 08:48:33,22938.94,INR,transfer,branch,,DEV000194,GEO000433,False,334323.89
TXN000815,ACC000125,ACC000041,2025-07-18 09:55:01,53481.2,INR,upi_p2p,branch,,DEV000193,GEO000434,False,252838.67
TXN000816,ACC000125,ACC000119,2025-10-10 00:43:31,45178.96,INR,merchant_payment,RTGS,BENE000312,DEV000193,GEO000434,False,115439.3
TXN000817,ACC000125,ACC000031,2025-04-11 10:48:22,54302.35,INR,transfer,NEFT,BENE000313,DEV000193,GEO000434,False,449893.91
TXN000818,ACC000125,ACC000165,2025-04-07 08:34:01,10786.35,INR,cash_withdrawal,ATM,BENE000313,DEV000194,GEO000434,False,290935.84
TXN000819,ACC000126,ACC000047,2025-04-24 17:33:31,38471.92,INR,merchant_payment,NEFT,BENE000315,DEV000195,GEO000439,False,360457.11
TXN000820,ACC000126,ACC000157,2025-06-16 17:26:34,1732.14,INR,cash_deposit,branch,BENE000315,DEV000195,GEO000435,False,280855.74
TXN000821,ACC000126,ACC000027,2025-05-30 21:10:36,8711.91,INR,cash_withdrawal,ATM,,DEV000195,GEO000437,False,63403.79
TXN000822,ACC000126,ACC000129,2025-08-11 20:51:33,57617.21,INR,bill_payment,branch,,DEV000195,GEO000439,False,114748.08
TXN000823,ACC000126,ACC000011,2025-12-08 21:18:36,26267.31,INR,cash_withdrawal,NEFT,,DEV000195,GEO000436,False,376694.74
TXN000824,ACC000126,ACC000114,2025-08-22 18:30:37,34629.86,INR,cash_deposit,mobile_app,BENE000315,DEV000195,GEO000435,False,499356.69
TXN000825,ACC000126,ACC000029,2025-08-16 18:33:25,53784.37,INR,upi_p2p,ATM,,DEV000195,GEO000439,False,82459.31
TXN000826,ACC000126,ACC000211,2025-12-06 02:11:15,12433.35,INR,cash_deposit,net_banking,BENE000317,DEV000195,GEO000436,False,447326.79
TXN000827,ACC000126,ACC000088,2025-03-14 11:03:18,58864.55,INR,transfer,branch,,DEV000195,GEO000439,False,200903.54
TXN000828,ACC000127,ACC000043,2025-05-20 22:23:24,54404.46,INR,cash_withdrawal,branch,BENE000318,DEV000197,GEO000440,False,215029.94
TXN000829,ACC000127,ACC000167,2025-01-13 06:12:52,52407.91,INR,upi_p2p,branch,,DEV000197,GEO000440,False,208779.04
TXN000830,ACC000127,ACC000217,2025-01-25 12:52:35,28308.76,INR,upi_p2p,RTGS,,DEV000196,GEO000440,False,297679.05
TXN000831,ACC000128,ACC000140,2025-07-30 02:52:30,57394.28,INR,upi_p2p,mobile_app,,DEV000198,GEO000443,False,73584.63
TXN000832,ACC000128,ACC000070,2025-01-31 22:06:25,26682.49,INR,cash_deposit,net_banking,,DEV000198,GEO000443,False,459639.25
TXN000833,ACC000128,ACC000161,2025-05-27 05:31:49,56841.66,INR,merchant_payment,NEFT,,DEV000198,GEO000444,False,198517.96
TXN000834,ACC000129,ACC000080,2025-12-28 07:06:56,30502.05,INR,merchant_payment,branch,BENE000325,DEV000199,GEO000446,False,489469.2
TXN000835,ACC000129,ACC000206,2025-09-14 06:46:31,3148.17,INR,transfer,UPI,,DEV000199,GEO000445,False,390741.95
TXN000836,ACC000129,ACC000093,2025-04-06 16:34:54,41880.06,INR,cash_deposit,mobile_app,BENE000325,DEV000199,GEO000445,False,211818.6
TXN000837,ACC000129,ACC000187,2025-01-25 00:38:36,13778.74,INR,merchant_payment,NEFT,BENE000325,DEV000199,GEO000446,False,487956.25
TXN000838,ACC000129,ACC000166,2025-02-18 20:11:47,6180.5,INR,merchant_payment,branch,,DEV000199,GEO000446,False,190112.48
TXN000839,ACC000129,ACC000002,2025-01-20 02:07:38,1681.44,INR,upi_p2p,branch,,DEV000199,GEO000446,False,290601.58
TXN000840,ACC000129,ACC000046,2025-01-19 05:40:59,17740.38,INR,cash_deposit,NEFT,,DEV000199,GEO000447,False,307081.84
TXN000841,ACC000129,ACC000111,2025-07-13 05:04:05,24745.53,INR,cash_withdrawal,NEFT,BENE000325,DEV000199,GEO000445,False,158059.05
TXN000842,ACC000129,ACC000094,2025-07-10 07:24:14,45424.72,INR,cash_withdrawal,mobile_app,,DEV000199,GEO000446,False,482414.16
TXN000843,ACC000129,ACC000050,2025-10-31 09:51:58,30484.03,INR,merchant_payment,mobile_app,BENE000325,DEV000199,GEO000445,False,129786.18
TXN000844,ACC000130,ACC000098,2025-11-01 04:41:25,7454.72,INR,upi_p2p,UPI,,DEV000201,GEO000450,False,28042.01
TXN000845,ACC000130,ACC000102,2025-09-03 16:28:59,18724.3,INR,merchant_payment,IMPS,BENE000326,DEV000200,GEO000448,False,80971.81
TXN000846,ACC000130,ACC000048,2025-02-15 23:42:04,9900.68,INR,cash_withdrawal,UPI,,DEV000201,GEO000451,False,239704.08
TXN000847,ACC000130,ACC000169,2025-07-04 01:31:10,17427.28,INR,bill_payment,IMPS,BENE000326,DEV000200,GEO000451,False,89261.88
TXN000848,ACC000130,ACC000182,2025-02-08 19:16:21,5319.12,INR,merchant_payment,branch,BENE000326,DEV000201,GEO000448,False,55065.58
TXN000849,ACC000130,ACC000151,2025-07-20 11:59:19,54662.12,INR,cash_deposit,RTGS,,DEV000200,GEO000449,False,87271.69
TXN000850,ACC000130,ACC000153,2025-12-09 17:17:46,52432.01,INR,cash_deposit,mobile_app,BENE000326,DEV000201,GEO000451,False,396471.63
TXN000851,ACC000130,ACC000219,2025-03-05 17:36:55,35617.46,INR,cash_deposit,net_banking,,DEV000200,GEO000448,False,27682.14
TXN000852,ACC000130,ACC000136,2025-04-08 13:37:10,12890.04,INR,cash_deposit,IMPS,BENE000326,DEV000200,GEO000451,False,433332.79
TXN000853,ACC000131,ACC000119,2025-08-04 04:39:26,7034.17,INR,upi_p2p,UPI,,DEV000203,GEO000455,False,88239.39
TXN000854,ACC000131,ACC000033,2025-02-17 22:13:34,13303.44,INR,upi_p2p,ATM,BENE000328,DEV000203,GEO000455,False,24527.39
TXN000855,ACC000131,ACC000174,2025-06-16 16:46:52,5163.7,INR,upi_p2p,IMPS,BENE000327,DEV000203,GEO000456,False,435065.29
TXN000856,ACC000132,ACC000029,2025-02-24 08:22:11,8865.14,INR,bill_payment,RTGS,,DEV000204,GEO000459,False,310774.23
TXN000857,ACC000132,ACC000209,2025-02-02 23:00:56,4335.48,INR,cash_deposit,ATM,,DEV000204,GEO000459,False,339580.59
TXN000858,ACC000132,ACC000043,2025-07-10 00:28:07,1757.13,INR,bill_payment,NEFT,,DEV000204,GEO000458,False,177461.47
TXN000859,ACC000132,ACC000004,2025-09-12 09:33:11,5180.94,INR,transfer,NEFT,BENE000330,DEV000204,GEO000458,False,17566.87
TXN000860,ACC000133,ACC000084,2025-10-07 07:18:18,32810.06,INR,bill_payment,branch,,DEV000205,GEO000462,False,440667.19
TXN000861,ACC000133,ACC000004,2025-01-14 21:20:37,51498.74,INR,upi_p2p,net_banking,BENE000333,DEV000205,GEO000463,False,144016.26
TXN000862,ACC000133,ACC000018,2025-11-24 05:13:47,25614.08,INR,bill_payment,branch,,DEV000206,GEO000462,False,477800.24
TXN000863,ACC000133,ACC000067,2025-04-12 16:58:08,25764.35,INR,merchant_payment,ATM,BENE000333,DEV000206,GEO000460,False,109503.9
TXN000864,ACC000133,ACC000181,2025-11-01 14:00:10,33237.77,INR,transfer,IMPS,BENE000332,DEV000205,GEO000460,False,480212.15
TXN000865,ACC000133,ACC000132,2025-09-14 17:37:24,15476.32,INR,merchant_payment,NEFT,,DEV000206,GEO000461,False,382402.75
TXN000866,ACC000134,ACC000079,2025-05-03 03:22:18,28978.2,INR,upi_p2p,UPI,BENE000334,DEV000207,GEO000464,False,340830.85
TXN000867,ACC000134,ACC000065,2025-05-27 08:25:24,14106.56,INR,transfer,NEFT,BENE000334,DEV000207,GEO000464,False,415989.13
TXN000868,ACC000134,ACC000167,2025-03-29 22:03:11,35625.1,INR,bill_payment,ATM,BENE000334,DEV000207,GEO000464,False,492679.93
TXN000869,ACC000135,ACC000008,2025-06-02 04:44:46,55213.05,INR,bill_payment,ATM,,DEV000208,GEO000466,False,278965.88
TXN000870,ACC000135,ACC000055,2025-03-07 03:51:11,8913.2,INR,transfer,net_banking,BENE000335,DEV000208,GEO000466,False,9122.45
TXN000871,ACC000135,ACC000178,2025-07-22 17:35:36,23279.2,INR,cash_deposit,NEFT,,DEV000208,GEO000466,False,254453.67
TXN000872,ACC000135,ACC000162,2025-08-20 19:11:56,40354.09,INR,merchant_payment,RTGS,BENE000335,DEV000209,GEO000466,False,409097.1
TXN000873,ACC000135,ACC000049,2025-05-25 17:32:55,23146.21,INR,transfer,branch,,DEV000208,GEO000466,False,145392.14
TXN000874,ACC000135,ACC000082,2025-09-10 09:16:48,14789.32,INR,transfer,mobile_app,BENE000335,DEV000209,GEO000467,False,98298.72
TXN000875,ACC000135,ACC000080,2025-06-08 17:03:43,52008.0,INR,merchant_payment,IMPS,BENE000335,DEV000208,GEO000466,False,229064.99
TXN000876,ACC000135,ACC000193,2025-06-07 00:08:28,54976.76,INR,transfer,IMPS,,DEV000209,GEO000467,False,294574.82
TXN000877,ACC000135,ACC000113,2025-11-20 22:17:34,4657.07,INR,transfer,mobile_app,,DEV000209,GEO000467,False,334552.54
TXN000878,ACC000135,ACC000109,2025-04-15 08:12:34,5703.25,INR,transfer,NEFT,,DEV000209,GEO000467,False,354770.43
TXN000879,ACC000136,ACC000073,2025-01-01 14:46:45,29593.33,INR,merchant_payment,IMPS,,DEV000210,GEO000471,False,461275.02
TXN000880,ACC000136,ACC000152,2025-04-15 09:59:57,28307.47,INR,cash_deposit,mobile_app,,DEV000210,GEO000470,False,380344.18
TXN000881,ACC000136,ACC000111,2025-06-12 23:47:53,20149.47,INR,cash_withdrawal,UPI,BENE000340,DEV000211,GEO000471,False,392670.91
TXN000882,ACC000136,ACC000060,2025-07-29 16:33:52,15972.59,INR,merchant_payment,net_banking,,DEV000211,GEO000471,False,37251.28
TXN000883,ACC000136,ACC000008,2025-05-25 01:55:51,29414.58,INR,cash_deposit,UPI,,DEV000211,GEO000471,False,285105.5
TXN000884,ACC000137,ACC000006,2025-09-27 05:13:03,35763.16,INR,bill_payment,mobile_app,BENE000342,DEV000212,GEO000472,False,227821.51
TXN000885,ACC000137,ACC000162,2025-07-22 17:10:29,34723.27,INR,bill_payment,NEFT,,DEV000212,GEO000473,False,277094.71
TXN000886,ACC000137,ACC000002,2025-10-23 13:31:21,56627.76,INR,merchant_payment,IMPS,,DEV000212,GEO000472,False,181242.25
TXN000887,ACC000137,ACC000131,2025-05-03 01:59:49,58296.62,INR,transfer,RTGS,BENE000341,DEV000212,GEO000473,False,335811.14
TXN000888,ACC000137,ACC000036,2025-07-09 15:04:42,17948.51,INR,merchant_payment,UPI,,DEV000212,GEO000472,False,398820.09
TXN000889,ACC000137,ACC000166,2025-08-03 03:39:40,8850.27,INR,transfer,NEFT,BENE000341,DEV000212,GEO000473,False,71315.72
TXN000890,ACC000137,ACC000123,2025-05-10 19:35:53,30831.16,INR,transfer,RTGS,,DEV000212,GEO000474,False,456793.06
TXN000891,ACC000137,ACC000068,2025-10-08 00:15:49,43938.39,INR,cash_withdrawal,UPI,BENE000342,DEV000212,GEO000474,False,187051.36
TXN000892,ACC000137,ACC000214,2025-11-21 06:50:30,2913.21,INR,cash_deposit,UPI,BENE000342,DEV000212,GEO000474,False,248975.54
TXN000893,ACC000138,ACC000182,2025-08-12 02:56:20,596.04,INR,upi_p2p,mobile_app,BENE000345,DEV000213,GEO000477,False,449339.74
TXN000894,ACC000138,ACC000105,2025-04-17 20:12:05,21044.64,INR,cash_deposit,UPI,BENE000344,DEV000213,GEO000475,False,495947.86
TXN000895,ACC000138,ACC000129,2025-03-05 06:51:02,20362.78,INR,merchant_payment,IMPS,BENE000344,DEV000213,GEO000475,False,260565.15
TXN000896,ACC000139,ACC000042,2025-09-25 12:31:20,15856.69,INR,cash_deposit,ATM,,DEV000214,GEO000478,False,37171.51
TXN000897,ACC000139,ACC000204,2025-10-27 23:33:36,22513.87,INR,cash_deposit,net_banking,,DEV000214,GEO000479,False,321098.73
TXN000898,ACC000139,ACC000193,2025-01-23 21:56:13,5669.72,INR,merchant_payment,IMPS,,DEV000214,GEO000478,False,443068.38
TXN000899,ACC000139,ACC000028,2025-11-14 00:17:45,39484.85,INR,cash_withdrawal,UPI,,DEV000214,GEO000478,False,22766.18
TXN000900,ACC000140,ACC000059,2025-11-14 06:26:13,51759.24,INR,cash_deposit,mobile_app,BENE000350,DEV000215,GEO000480,False,36369.21
TXN000901,ACC000140,ACC000111,2025-08-19 13:12:16,18971.82,INR,transfer,mobile_app,,DEV000216,GEO000481,False,415158.57
TXN000902,ACC000140,ACC000168,2025-02-03 15:23:29,52659.94,INR,merchant_payment,branch,BENE000351,DEV000216,GEO000482,False,71283.77
TXN000903,ACC000140,ACC000146,2025-07-22 16:29:17,28205.85,INR,merchant_payment,ATM,BENE000350,DEV000216,GEO000481,False,140235.24
TXN000904,ACC000140,ACC000121,2025-10-25 11:33:16,7110.91,INR,upi_p2p,net_banking,BENE000350,DEV000215,GEO000481,False,405657.46
TXN000905,ACC000140,ACC000022,2025-03-24 19:19:48,54121.45,INR,upi_p2p,net_banking,BENE000349,DEV000215,GEO000481,False,176545.71
TXN000906,ACC000140,ACC000144,2025-09-15 20:48:54,36724.28,INR,bill_payment,UPI,,DEV000215,GEO000481,False,107454.54
TXN000907,ACC000140,ACC000201,2025-11-04 01:33:31,43756.65,INR,cash_deposit,branch,,DEV000215,GEO000481,False,76540.58
TXN000908,ACC000141,ACC000104,2025-12-01 18:50:03,16525.91,INR,merchant_payment,NEFT,BENE000353,DEV000217,GEO000484,False,494873.49
TXN000909,ACC000141,ACC000065,2025-12-13 00:40:56,18114.63,INR,merchant_payment,ATM,BENE000353,DEV000218,GEO000483,False,191929.91
TXN000910,ACC000141,ACC000205,2025-12-19 12:52:42,37911.19,INR,cash_withdrawal,NEFT,BENE000352,DEV000217,GEO000483,False,223312.52
TXN000911,ACC000142,ACC000071,2025-10-01 16:10:03,1669.6,INR,cash_withdrawal,RTGS,BENE000356,DEV000220,GEO000487,False,80568.43
TXN000912,ACC000142,ACC000145,2025-03-12 23:33:39,21580.6,INR,transfer,mobile_app,BENE000356,DEV000220,GEO000487,False,314843.09
TXN000913,ACC000142,ACC000080,2025-10-11 17:52:14,1007.98,INR,merchant_payment,net_banking,,DEV000219,GEO000485,False,498393.92
TXN000914,ACC000142,ACC000119,2025-10-30 11:57:35,15080.8,INR,cash_deposit,net_banking,BENE000356,DEV000219,GEO000486,False,352375.64
TXN000915,ACC000142,ACC000114,2025-09-22 20:29:16,11607.84,INR,upi_p2p,UPI,BENE000356,DEV000219,GEO000485,False,459769.25
TXN000916,ACC000142,ACC000081,2025-11-14 12:19:45,27173.04,INR,cash_withdrawal,net_banking,,DEV000219,GEO000485,False,333763.84
TXN000917,ACC000142,ACC000047,2025-06-20 00:00:29,26621.8,INR,merchant_payment,IMPS,BENE000356,DEV000219,GEO000485,False,380013.73
TXN000918,ACC000142,ACC000180,2025-12-23 21:26:52,1688.75,INR,cash_withdrawal,net_banking,,DEV000220,GEO000486,False,465320.2
TXN000919,ACC000142,ACC000089,2025-11-06 21:24:39,19395.87,INR,upi_p2p,branch,BENE000356,DEV000220,GEO000489,False,141977.26
TXN000920,ACC000142,ACC000214,2025-07-11 04:41:12,3128.98,INR,cash_deposit,ATM,,DEV000219,GEO000488,False,25709.22
TXN000921,ACC000143,ACC000182,2025-10-16 14:47:10,14154.12,INR,cash_withdrawal,mobile_app,BENE000360,DEV000221,GEO000490,False,144634.97
TXN000922,ACC000143,ACC000174,2025-08-30 13:50:22,5315.09,INR,cash_withdrawal,mobile_app,BENE000359,DEV000221,GEO000490,False,63902.2
TXN000923,ACC000143,ACC000009,2025-12-08 02:13:37,5274.43,INR,transfer,branch,,DEV000221,GEO000490,False,313803.64
TXN000924,ACC000143,ACC000025,2025-03-27 23:25:26,23630.51,INR,cash_withdrawal,UPI,,DEV000221,GEO000492,False,122571.86
TXN000925,ACC000143,ACC000096,2025-09-24 10:12:48,13614.66,INR,bill_payment,mobile_app,BENE000357,DEV000221,GEO000493,False,204370.98
TXN000926,ACC000143,ACC000125,2025-08-10 03:08:28,22449.73,INR,transfer,mobile_app,,DEV000221,GEO000493,False,454507.78
TXN000927,ACC000143,ACC000141,2025-01-23 19:57:38,1943.13,INR,cash_deposit,RTGS,BENE000358,DEV000221,GEO000492,False,498061.84
TXN000928,ACC000143,ACC000129,2025-04-14 17:08:28,16626.15,INR,bill_payment,ATM,BENE000359,DEV000221,GEO000492,False,431082.12
TXN000929,ACC000144,ACC000001,2025-06-02 11:34:53,24056.99,INR,cash_deposit,UPI,BENE000362,DEV000223,GEO000495,False,316808.67
TXN000930,ACC000144,ACC000213,2025-01-05 07:01:57,3742.68,INR,bill_payment,NEFT,BENE000364,DEV000223,GEO000495,False,92638.8
TXN000931,ACC000144,ACC000028,2025-06-28 09:43:04,26315.56,INR,bill_payment,mobile_app,,DEV000222,GEO000496,False,351525.77
TXN000932,ACC000145,ACC000057,2025-11-03 12:35:35,3473.91,INR,cash_withdrawal,net_banking,,DEV000224,GEO000497,False,16942.2
TXN000933,ACC000145,ACC000011,2025-09-07 18:36:07,13439.72,INR,cash_deposit,mobile_app,BENE000366,DEV000225,GEO000497,False,255707.94
TXN000934,ACC000145,ACC000063,2025-01-06 09:58:19,2440.57,INR,transfer,net_banking,BENE000365,DEV000225,GEO000498,False,308516.88
TXN000935,ACC000145,ACC000002,2025-04-20 08:36:28,13459.75,INR,cash_withdrawal,RTGS,BENE000365,DEV000225,GEO000498,False,44775.69
TXN000936,ACC000145,ACC000152,2025-10-14 04:50:26,8980.77,INR,cash_deposit,branch,BENE000365,DEV000224,GEO000498,False,210121.05
TXN000937,ACC000146,ACC000205,2025-01-04 06:57:32,53107.71,INR,bill_payment,RTGS,,DEV000226,GEO000501,False,39791.1
TXN000938,ACC000146,ACC000119,2025-06-29 22:53:46,53417.7,INR,upi_p2p,UPI,BENE000369,DEV000226,GEO000502,False,421085.01
TXN000939,ACC000146,ACC000058,2025-10-05 04:06:45,45165.67,INR,transfer,UPI,,DEV000226,GEO000502,False,84956.0
TXN000940,ACC000146,ACC000166,2025-11-05 20:22:34,36558.07,INR,upi_p2p,UPI,,DEV000226,GEO000501,False,262692.03
TXN000941,ACC000146,ACC000032,2025-07-22 19:45:35,34456.47,INR,cash_deposit,mobile_app,BENE000367,DEV000226,GEO000499,False,252063.31
TXN000942,ACC000147,ACC000138,2025-05-25 05:57:48,11116.64,INR,merchant_payment,net_banking,,DEV000227,GEO000506,False,235752.14
TXN000943,ACC000147,ACC000181,2025-09-26 06:05:16,3294.37,INR,merchant_payment,mobile_app,,DEV000227,GEO000505,False,239896.36
TXN000944,ACC000147,ACC000196,2025-11-10 21:51:47,23174.26,INR,bill_payment,net_banking,,DEV000227,GEO000504,False,291360.35
TXN000945,ACC000147,ACC000045,2025-11-09 03:04:52,16922.87,INR,cash_withdrawal,branch,,DEV000227,GEO000503,False,69912.95
TXN000946,ACC000147,ACC000185,2025-10-20 19:43:18,15862.06,INR,transfer,mobile_app,,DEV000227,GEO000504,False,268790.63
TXN000947,ACC000147,ACC000161,2025-12-26 20:44:09,27750.89,INR,bill_payment,UPI,BENE000372,DEV000227,GEO000503,False,140093.56
TXN000948,ACC000148,ACC000168,2025-03-24 02:36:02,16131.81,INR,upi_p2p,net_banking,,DEV000228,GEO000508,False,478322.69
TXN000949,ACC000148,ACC000155,2025-10-03 22:42:52,4477.07,INR,transfer,UPI,BENE000374,DEV000228,GEO000507,False,489359.09
TXN000950,ACC000148,ACC000071,2025-12-30 22:26:53,15766.86,INR,bill_payment,ATM,,DEV000228,GEO000507,False,249515.48
TXN000951,ACC000148,ACC000218,2025-12-28 07:39:17,2971.55,INR,transfer,ATM,BENE000374,DEV000228,GEO000507,False,252165.72
TXN000952,ACC000148,ACC000107,2025-05-11 06:45:42,19513.52,INR,cash_deposit,branch,BENE000374,DEV000228,GEO000507,False,172872.74
TXN000953,ACC000148,ACC000204,2025-08-20 00:35:51,5229.4,INR,cash_deposit,RTGS,BENE000376,DEV000228,GEO000508,False,48880.95
TXN000954,ACC000149,ACC000034,2025-10-26 05:23:40,594.61,INR,transfer,UPI,,DEV000229,GEO000510,False,406664.38
TXN000955,ACC000149,ACC000191,2025-01-29 17:59:11,2809.06,INR,cash_deposit,mobile_app,BENE000377,DEV000229,GEO000509,False,132571.65
TXN000956,ACC000149,ACC000216,2025-10-16 02:46:02,3206.44,INR,cash_withdrawal,net_banking,BENE000377,DEV000230,GEO000510,False,400927.76
TXN000957,ACC000149,ACC000052,2025-02-16 00:38:38,2531.99,INR,transfer,mobile_app,,DEV000230,GEO000510,False,184918.63
TXN000958,ACC000149,ACC000216,2025-06-12 05:05:50,4874.18,INR,cash_deposit,RTGS,BENE000380,DEV000229,GEO000510,False,465000.92
TXN000959,ACC000149,ACC000022,2025-08-10 11:50:30,3044.97,INR,cash_deposit,IMPS,BENE000379,DEV000230,GEO000509,False,389622.66
TXN000960,ACC000150,ACC000077,2025-09-12 18:36:56,2363.43,INR,cash_deposit,NEFT,BENE000382,DEV000231,GEO000513,False,358922.59
TXN000961,ACC000150,ACC000146,2025-06-11 21:09:29,20758.64,INR,cash_withdrawal,NEFT,BENE000382,DEV000231,GEO000512,False,193284.83
TXN000962,ACC000150,ACC000112,2025-12-09 13:26:03,50074.59,INR,transfer,branch,BENE000384,DEV000231,GEO000512,False,333066.83
TXN000963,ACC000150,ACC000213,2025-10-14 22:31:30,20742.66,INR,upi_p2p,IMPS,BENE000381,DEV000232,GEO000513,False,267366.67
TXN000964,ACC000150,ACC000127,2025-08-19 17:35:10,57032.19,INR,merchant_payment,net_banking,,DEV000232,GEO000511,False,362453.09
TXN000965,ACC000150,ACC000211,2025-10-04 05:00:41,5261.2,INR,merchant_payment,NEFT,BENE000383,DEV000232,GEO000511,False,402693.97
TXN000966,ACC000150,ACC000035,2025-10-07 16:25:41,57948.49,INR,cash_withdrawal,RTGS,,DEV000231,GEO000512,False,182970.58
TXN000967,ACC000151,ACC000058,2025-04-06 08:26:10,15792.37,INR,bill_payment,mobile_app,BENE000387,DEV000233,GEO000514,False,424321.4
TXN000968,ACC000151,ACC000136,2025-07-13 23:45:15,24458.93,INR,cash_withdrawal,branch,,DEV000234,GEO000515,False,195811.75
TXN000969,ACC000151,ACC000177,2025-08-07 22:12:32,40573.34,INR,cash_deposit,IMPS,,DEV000234,GEO000515,False,447562.33
TXN000970,ACC000151,ACC000205,2025-04-15 04:16:55,43360.39,INR,upi_p2p,IMPS,,DEV000233,GEO000515,False,218856.48
TXN000971,ACC000151,ACC000145,2025-07-03 09:06:44,59469.47,INR,cash_withdrawal,NEFT,,DEV000234,GEO000515,False,32727.49
TXN000972,ACC000151,ACC000054,2025-12-18 20:01:02,16965.36,INR,transfer,UPI,BENE000385,DEV000234,GEO000515,False,286770.58
TXN000973,ACC000152,ACC000131,2025-02-03 23:54:59,42373.17,INR,bill_payment,NEFT,,DEV000235,GEO000517,False,186236.64
TXN000974,ACC000152,ACC000098,2025-06-04 05:00:22,15836.35,INR,cash_deposit,UPI,BENE000390,DEV000235,GEO000516,False,69217.72
TXN000975,ACC000152,ACC000095,2025-10-29 17:24:57,37333.63,INR,transfer,branch,BENE000390,DEV000235,GEO000517,False,27266.93
TXN000976,ACC000152,ACC000171,2025-04-13 19:51:11,33879.13,INR,merchant_payment,ATM,,DEV000235,GEO000516,False,408472.43
TXN000977,ACC000152,ACC000078,2025-10-29 15:50:57,16594.54,INR,cash_withdrawal,ATM,,DEV000235,GEO000517,False,110785.35
TXN000978,ACC000152,ACC000198,2025-06-27 19:54:59,11898.29,INR,upi_p2p,mobile_app,,DEV000235,GEO000518,False,365704.45
TXN000979,ACC000152,ACC000127,2025-07-26 03:41:47,42745.11,INR,bill_payment,UPI,BENE000391,DEV000235,GEO000516,False,223870.43
TXN000980,ACC000153,ACC000082,2025-03-02 17:55:31,12705.09,INR,upi_p2p,branch,,DEV000236,GEO000520,False,253237.49
TXN000981,ACC000153,ACC000118,2025-04-11 21:09:12,16170.15,INR,upi_p2p,RTGS,BENE000394,DEV000236,GEO000519,False,482471.84
TXN000982,ACC000153,ACC000166,2025-12-29 15:15:47,48988.9,INR,transfer,NEFT,,DEV000236,GEO000521,False,112059.63
TXN000983,ACC000153,ACC000114,2025-06-29 17:36:00,27287.39,INR,merchant_payment,NEFT,BENE000392,DEV000236,GEO000521,False,98294.62
TXN000984,ACC000153,ACC000001,2025-02-13 07:01:24,16863.71,INR,transfer,mobile_app,,DEV000236,GEO000519,False,466282.08
TXN000985,ACC000153,ACC000017,2025-01-10 13:09:49,55668.78,INR,cash_withdrawal,IMPS,BENE000392,DEV000236,GEO000519,False,242438.62
TXN000986,ACC000153,ACC000175,2025-03-11 04:46:15,43823.4,INR,transfer,branch,BENE000392,DEV000236,GEO000520,False,60837.63
TXN000987,ACC000154,ACC000155,2025-04-27 22:40:42,13757.21,INR,merchant_payment,net_banking,,DEV000237,GEO000523,False,314145.72
TXN000988,ACC000154,ACC000023,2025-07-11 23:55:43,59608.59,INR,transfer,ATM,BENE000395,DEV000237,GEO000522,False,176181.15
TXN000989,ACC000154,ACC000040,2025-07-21 05:01:06,46578.81,INR,bill_payment,mobile_app,,DEV000237,GEO000524,False,428116.65
TXN000990,ACC000155,ACC000089,2025-02-19 15:22:24,43204.36,INR,merchant_payment,IMPS,BENE000396,DEV000238,GEO000526,False,320328.38
TXN000991,ACC000155,ACC000198,2025-11-13 09:22:57,26673.1,INR,upi_p2p,ATM,BENE000397,DEV000238,GEO000525,False,345903.76
TXN000992,ACC000155,ACC000213,2025-12-14 08:25:49,46946.4,INR,bill_payment,IMPS,BENE000397,DEV000238,GEO000526,False,44466.7
TXN000993,ACC000155,ACC000090,2025-01-14 11:58:19,28278.64,INR,transfer,mobile_app,,DEV000239,GEO000525,False,195155.89
TXN000994,ACC000155,ACC000128,2025-11-02 23:52:26,57584.61,INR,merchant_payment,UPI,BENE000396,DEV000238,GEO000528,False,246204.71
TXN000995,ACC000155,ACC000040,2025-06-03 22:57:20,6166.65,INR,upi_p2p,ATM,,DEV000238,GEO000525,False,247004.57
