geo_event_id,account_id,timestamp,ip_address,city,country,latitude,longitude,is_vpn_or_proxy,distance_from_last_location_km,registered_country_match
GEO000473,ACC000137,2025-01-08 00:12:57,194.223.167.75,Mumbai,India,19.076,72.8777,True,10.4,True
GEO000474,ACC000137,2025-01-15 08:25:30,37.61.92.244,Mumbai,India,19.076,72.8777,False,0.3,True
GEO000475,ACC000138,2025-05-06 09:16:48,219.147.189.220,Hyderabad,India,17.385,78.4867,False,7.5,True
GEO000476,ACC000138,2025-05-17 20:04:38,4.229.205.185,Hyderabad,India,17.385,78.4867,False,2.8,True
GEO000477,ACC000138,2025-05-25 04:03:15,22.120.17.126,Hyderabad,India,17.385,78.4867,True,18.1,True
GEO000478,ACC000139,2025-03-17 11:41:47,205.80.248.219,Chennai,India,13.0827,80.2707,False,23.1,True
GEO000479,ACC000139,2025-03-27 14:10:11,167.17.199.103,Chennai,India,13.0827,80.2707,True,19.9,True
GEO000480,ACC000140,2025-07-19 21:52:00,63.72.245.30,Delhi,India,28.7041,77.1025,False,11.6,True
GEO000481,ACC000140,2025-08-05 09:07:36,7.144.89.58,Delhi,India,28.7041,77.1025,False,20.9,True
GEO000482,ACC000140,2025-08-12 01:37:38,123.82.202.30,Delhi,India,28.7041,77.1025,False,13.9,True
GEO000483,ACC000141,2025-04-05 21:43:53,190.203.205.150,Lucknow,India,26.8467,80.9462,False,1.7,True
GEO000484,ACC000141,2025-04-09 17:48:52,194.22.74.254,Lucknow,India,26.8467,80.9462,False,8.5,True
GEO000485,ACC000142,2025-08-08 08:09:15,128.49.103.204,Delhi,India,28.7041,77.1025,True,4.7,True
GEO000486,ACC000142,2025-08-11 13:26:07,210.86.66.5,Delhi,India,28.7041,77.1025,False,17.6,True
GEO000487,ACC000142,2025-08-18 12:50:49,113.5.41.29,Delhi,India,28.7041,77.1025,False,6.8,True
GEO000488,ACC000142,2025-08-21 04:25:37,198.34.53.103,Delhi,India,28.7041,77.1025,False,9.3,True
GEO000489,ACC000142,2025-09-06 22:39:34,154.42.224.58,Delhi,India,28.7041,77.1025,False,5.4,True
GEO000490,ACC000143,2025-03-18 01:52:45,29.115.154.227,Mumbai,India,19.076,72.8777,False,19.4,True
GEO000491,ACC000143,2025-04-05 10:22:07,172.225.234.47,Mumbai,India,19.076,72.8777,True,12.6,True
GEO000492,ACC000143,2025-04-21 14:43:27,166.10.57.157,Mumbai,India,19.076,72.8777,False,4.8,True
GEO000493,ACC000143,2025-05-10 03:54:09,136.130.231.170,Mumbai,India,19.076,72.8777,False,19.4,True
GEO000494,ACC000144,2025-02-22 00:21:14,192.207.47.95,Jaipur,India,26.9124,75.7873,False,5.1,True
GEO000495,ACC000144,2025-02-23 17:01:18,11.201.62.251,Jaipur,India,26.9124,75.7873,True,17.8,True
GEO000496,ACC000144,2025-03-06 15:12:40,215.32.71.59,Jaipur,India,26.9124,75.7873,False,7.8,True
GEO000497,ACC000145,2025-08-27 03:08:30,51.24.97.23,Mumbai,India,19.076,72.8777,False,2.6,True
GEO000498,ACC000145,2025-09-11 16:31:11,189.146.116.242,Mumbai,India,19.076,72.8777,False,0.6,True
GEO000499,ACC000146,2025-03-28 07:21:23,215.89.104.116,Pune,India,18.5204,73.8567,False,6.9,True
GEO000500,ACC000146,2025-04-04 08:53:20,121.61.176.70,Pune,India,18.5204,73.8567,True,16.8,True
GEO000501,ACC000146,2025-04-10 13:13:09,135.56.216.190,Pune,India,18.5204,73.8567,False,6.8,True
GEO000502,ACC000146,2025-04-11 20:10:34,29.106.107.67,Pune,India,18.5204,73.8567,False,5.2,True
GEO000503,ACC000147,2025-08-08 12:03:31,194.16.5.115,Pune,India,18.5204,73.8567,False,14.4,True
GEO000504,ACC000147,2025-08-12 18:09:36,70.117.23.122,Pune,India,18.5204,73.8567,False,15.3,True
GEO000505,ACC000147,2025-08-20 04:37:29,209.142.193.165,Pune,India,18.5204,73.8567,True,1.3,True
GEO000506,ACC000147,2025-08-21 17:50:44,57.190.183.40,Pune,India,18.5204,73.8567,False,2.6,True
GEO000507,ACC000148,2025-02-11 21:24:23,141.231.189.25,Kolkata,India,22.5726,88.3639,True,15.4,True
GEO000508,ACC000148,2025-02-18 19:52:46,82.131.74.220,Kolkata,India,22.5726,88.3639,False,17.8,True
GEO000509,ACC000149,2025-07-04 08:41:38,26.52.117.132,Lucknow,India,26.8467,80.9462,True,2.4,True
GEO000510,ACC000149,2025-07-11 06:13:57,206.144.184.223,Lucknow,India,26.8467,80.9462,True,11.8,True
GEO000511,ACC000150,2025-03-03 17:15:18,106.74.203.114,Lucknow,India,26.8467,80.9462,False,9.8,True
GEO000512,ACC000150,2025-03-18 00:16:45,207.78.248.167,Lucknow,India,26.8467,80.9462,False,19.7,True
GEO000513,ACC000150,2025-04-04 18:39:20,139.53.97.214,Lucknow,India,26.8467,80.9462,True,12.2,True
GEO000514,ACC000151,2025-07-12 06:41:39,201.251.132.4,Mumbai,India,19.076,72.8777,True,21.1,True
GEO000515,ACC000151,2025-07-18 15:24:12,15.12.154.204,Mumbai,India,19.076,72.8777,False,15.1,True
GEO000516,ACC000152,2025-07-25 23:25:36,221.82.136.10,Mumbai,India,19.076,72.8777,False,8.1,True
GEO000517,ACC000152,2025-08-08 07:34:35,152.23.236.122,Mumbai,India,19.076,72.8777,False,13.3,True
GEO000518,ACC000152,2025-08-16 22:20:55,62.78.33.226,Mumbai,India,19.076,72.8777,True,6.0,True
GEO000519,ACC000153,2025-08-21 07:20:58,25.159.161.248,Delhi,India,28.7041,77.1025,True,1.7,True
GEO000520,ACC000153,2025-08-26 06:18:22,222.209.26.35,Delhi,India,28.7041,77.1025,True,19.6,True
GEO000521,ACC000153,2025-09-04 12:49:39,58.168.16.155,Delhi,India,28.7041,77.1025,False,13.6,True
GEO000522,ACC000154,2025-03-24 06:25:28,207.27.123.114,Mumbai,India,19.076,72.8777,True,2.9,True
GEO000523,ACC000154,2025-04-05 14:14:06,85.35.7.97,Mumbai,India,19.076,72.8777,False,13.9,True
GEO000524,ACC000154,2025-04-22 05:04:39,222.100.167.84,Mumbai,India,19.076,72.8777,False,7.7,True
GEO000525,ACC000155,2025-01-31 02:22:39,140.48.217.213,Lucknow,India,26.8467,80.9462,True,8.2,True
GEO000526,ACC000155,2025-02-13 08:29:33,104.161.252.157,Lucknow,India,26.8467,80.9462,False,2.3,True
GEO000527,ACC000155,2025-03-01 21:03:35,77.227.153.68,Lucknow,India,26.8467,80.9462,False,18.9,True
GEO000528,ACC000155,2025-03-15 10:25:18,149.79.73.137,Lucknow,India,26.8467,80.9462,True,13.3,True
GEO000529,ACC000155,2025-03-23 20:15:14,174.15.179.163,Lucknow,India,26.8467,80.9462,True,4.9,True
GEO000530,ACC000156,2025-05-13 11:57:27,1.60.16.222,Lucknow,India,26.8467,80.9462,False,23.0,True
GEO000531,ACC000156,2025-06-01 07:04:55,198.23.212.212,Lucknow,India,26.8467,80.9462,False,24.8,True
GEO000532,ACC000156,2025-06-13 08:48:20,45.22.190.77,Lucknow,India,26.8467,80.9462,True,21.2,True
GEO000533,ACC000156,2025-06-30 13:32:52,168.164.170.184,Lucknow,India,26.8467,80.9462,False,9.2,True
GEO000534,ACC000157,2025-01-17 22:07:24,150.254.27.207,Jaipur,India,26.9124,75.7873,False,2.7,True
GEO000535,ACC000157,2025-01-24 06:48:39,159.211.100.35,Jaipur,India,26.9124,75.7873,False,5.9,True
GEO000536,ACC000158,2025-09-15 07:59:17,158.12.33.140,Pune,India,18.5204,73.8567,True,9.5,True
GEO000537,ACC000158,2025-09-26 16:33:44,168.189.205.9,Pune,India,18.5204,73.8567,False,11.9,True
GEO000538,ACC000158,2025-10-01 06:23:37,142.41.90.210,Pune,India,18.5204,73.8567,True,21.1,True
GEO000539,ACC000158,2025-10-09 02:41:06,216.88.66.242,Pune,India,18.5204,73.8567,True,3.9,True
GEO000540,ACC000158,2025-10-29 01:31:30,197.171.153.150,Pune,India,18.5204,73.8567,False,3.4,True
GEO000541,ACC000159,2025-01-21 19:20:16,149.28.131.75,Delhi,India,28.7041,77.1025,True,16.4,True
GEO000542,ACC000159,2025-02-10 07:55:35,100.190.232.41,Delhi,India,28.7041,77.1025,False,2.1,True
GEO000543,ACC000160,2025-07-15 18:43:00,186.205.83.156,Lucknow,India,26.8467,80.9462,False,11.4,True
GEO000544,ACC000160,2025-07-24 20:07:03,167.209.100.90,Lucknow,India,26.8467,80.9462,True,9.6,True
GEO000545,ACC000160,2025-07-30 03:03:19,201.246.94.176,Lucknow,India,26.8467,80.9462,True,15.1,True
GEO000546,ACC000160,2025-08-11 02:35:43,150.138.13.236,Lucknow,India,26.8467,80.9462,False,17.8,True
GEO000547,ACC000160,2025-09-10 17:25:30,95.64.147.27,London,UK,51.5072,-0.1276,False,6246.3,False
GEO000548,ACC000161,2025-01-25 21:17:51,4.120.72.130,Lucknow,India,26.8467,80.9462,False,2.8,True
GEO000549,ACC000161,2025-02-05 00:52:36,210.96.234.42,Lucknow,India,26.8467,80.9462,False,3.6,True
GEO000550,ACC000162,2025-07-03 01:11:43,208.52.75.218,Jaipur,India,26.9124,75.7873,False,6.1,True
GEO000551,ACC000162,2025-07-16 00:46:40,142.207.206.0,Jaipur,India,26.9124,75.7873,False,17.1,True
GEO000552,ACC000162,2025-07-27 06:39:06,32.149.198.20,Jaipur,India,26.9124,75.7873,False,15.3,True
GEO000553,ACC000162,2025-08-14 10:41:11,55.226.133.47,Jaipur,India,26.9124,75.7873,False,11.7,True
GEO000554,ACC000163,2025-08-20 21:43:39,62.236.209.30,Pune,India,18.5204,73.8567,False,7.2,True
GEO000555,ACC000163,2025-08-22 13:50:10,208.54.43.29,Pune,India,18.5204,73.8567,False,18.2,True
GEO000556,ACC000163,2025-09-03 06:53:10,204.24.69.82,Pune,India,18.5204,73.8567,False,15.7,True
GEO000557,ACC000163,2025-09-15 06:31:07,49.149.90.45,Pune,India,18.5204,73.8567,False,16.4,True
GEO000558,ACC000163,2025-09-21 19:33:29,198.132.99.117,Pune,India,18.5204,73.8567,False,7.2,True
GEO000559,ACC000164,2025-02-21 17:06:34,193.220.116.23,Jaipur,India,26.9124,75.7873,False,6.3,True
GEO000560,ACC000164,2025-03-06 09:54:47,70.42.1.187,Jaipur,India,26.9124,75.7873,False,21.4,True
GEO000561,ACC000165,2025-02-17 15:20:22,214.36.78.178,Lucknow,India,26.8467,80.9462,False,16.5,True
GEO000562,ACC000165,2025-02-25 15:57:11,206.213.229.55,Lucknow,India,26.8467,80.9462,False,6.5,True
GEO000563,ACC000166,2025-07-24 12:16:54,161.67.169.175,Delhi,India,28.7041,77.1025,False,8.6,True
GEO000564,ACC000166,2025-07-27 02:46:07,175.214.3.129,Delhi,India,28.7041,77.1025,False,14.9,True
GEO000565,ACC000166,2025-08-12 17:28:29,215.58.56.255,Delhi,India,28.7041,77.1025,True,18.8,True
GEO000566,ACC000167,2025-06-12 08:38:21,178.148.105.239,Chennai,India,13.0827,80.2707,False,5.3,True
GEO000567,ACC000167,2025-06-27 07:30:28,198.68.14.60,Chennai,India,13.0827,80.2707,False,1.4,True
GEO000568,ACC000167,2025-07-03 08:04:20,118.8.226.245,Chennai,India,13.0827,80.2707,False,1.3,True
GEO000569,ACC000167,2025-07-13 03:39:47,208.77.106.112,Chennai,India,13.0827,80.2707,True,7.5,True
GEO000570,ACC000167,2025-07-28 07:54:27,223.254.215.4,Chennai,India,13.0827,80.2707,False,9.5,True
GEO000571,ACC000168,2025-07-08 01:41:00,186.153.196.215,Hyderabad,India,17.385,78.4867,True,0.3,True
GEO000572,ACC000168,2025-07-26 16:29:49,198.152.105.162,Hyderabad,India,17.385,78.4867,True,9.6,True
GEO000573,ACC000168,2025-08-02 16:27:03,196.235.71.232,Hyderabad,India,17.385,78.4867,False,2.4,True
GEO000574,ACC000168,2025-08-13 18:43:15,7.205.211.24,Hyderabad,India,17.385,78.4867,False,23.9,True
GEO000575,ACC000168,2025-08-22 23:36:54,132.194.30.93,Hyderabad,India,17.385,78.4867,False,8.4,True
GEO000576,ACC000169,2025-02-21 14:23:10,196.33.177.1,Hyderabad,India,17.385,78.4867,True,11.5,True
GEO000577,ACC000169,2025-03-07 10:19:08,3.66.8.70,Hyderabad,India,17.385,78.4867,False,18.4,True
GEO000578,ACC000169,2025-03-19 14:46:38,13.39.77.231,Hyderabad,India,17.385,78.4867,False,13.0,True
GEO000579,ACC000169,2025-04-02 11:49:00,193.39.100.89,Hyderabad,India,17.385,78.4867,False,7.8,True
GEO000580,ACC000170,2025-01-05 12:27:27,143.99.229.125,Mumbai,India,19.076,72.8777,False,13.1,True
GEO000581,ACC000170,2025-01-19 13:02:43,193.199.63.136,Mumbai,India,19.076,72.8777,False,5.5,True
GEO000582,ACC000171,2025-04-10 11:21:52,197.83.176.252,Chennai,India,13.0827,80.2707,False,1.4,True
GEO000583,ACC000171,2025-04-22 18:17:30,162.61.60.212,Chennai,India,13.0827,80.2707,False,23.8,True
GEO000584,ACC000171,2025-05-05 21:15:27,203.216.138.63,Chennai,India,13.0827,80.2707,False,2.2,True
GEO000585,ACC000171,2025-05-18 08:59:39,78.219.114.131,Chennai,India,13.0827,80.2707,True,16.4,True
GEO000586,ACC000172,2025-02-18 20:40:18,99.44.114.165,Delhi,India,28.7041,77.1025,True,16.5,True
GEO000587,ACC000172,2025-02-21 07:11:51,145.126.48.163,Delhi,India,28.7041,77.1025,True,23.1,True
GEO000588,ACC000172,2025-02-27 13:13:42,150.197.156.86,Delhi,India,28.7041,77.1025,True,17.3,True
GEO000589,ACC000173,2025-04-26 18:33:51,199.221.27.44,Delhi,India,28.7041,77.1025,False,19.4,True
GEO000590,ACC000173,2025-05-05 01:07:14,56.83.28.135,Delhi,India,28.7041,77.1025,False,24.9,True
GEO000591,ACC000173,2025-05-10 22:52:38,25.115.191.171,Delhi,India,28.7041,77.1025,False,4.4,True
GEO000592,ACC000173,2025-05-13 06:31:23,37.64.28.92,Delhi,India,28.7041,77.1025,False,15.3,True
GEO000593,ACC000174,2025-07-14 19:54:44,137.223.172.42,Mumbai,India,19.076,72.8777,True,5.5,True
GEO000594,ACC000174,2025-07-28 01:16:28,219.138.219.55,Mumbai,India,19.076,72.8777,True,17.9,True
GEO000595,ACC000174,2025-07-31 00:22:24,83.186.167.110,Mumbai,India,19.076,72.8777,False,1.8,True
GEO000596,ACC000175,2025-07-11 04:43:53,145.67.218.123,Bengaluru,India,12.9716,77.5946,False,16.3,True
GEO000597,ACC000175,2025-07-12 05:07:38,75.254.58.31,Bengaluru,India,12.9716,77.5946,False,16.6,True
GEO000598,ACC000175,2025-07-18 06:37:20,154.29.101.81,Bengaluru,India,12.9716,77.5946,False,22.6,True
GEO000599,ACC000175,2025-07-30 04:39:29,86.166.136.26,Bengaluru,India,12.9716,77.5946,True,12.0,True
GEO000600,ACC000176,2025-02-02 12:21:45,218.97.187.180,Jaipur,India,26.9124,75.7873,True,23.9,True
GEO000601,ACC000176,2025-02-19 01:21:35,154.123.221.56,Jaipur,India,26.9124,75.7873,True,3.0,True
GEO000602,ACC000176,2025-03-02 05:27:30,163.226.69.251,Jaipur,India,26.9124,75.7873,False,8.3,True
GEO000603,ACC000176,2025-03-08 23:32:53,207.11.189.59,Jaipur,India,26.9124,75.7873,False,15.8,True
GEO000604,ACC000176,2025-05-11 12:11:06,83.69.188.18,Dubai,UAE,25.2048,55.2708,True,3023.0,False
GEO000605,ACC000177,2025-04-27 23:08:54,132.12.145.172,Chennai,India,13.0827,80.2707,False,24.2,True
GEO000606,ACC000177,2025-05-11 12:26:35,118.188.213.206,Chennai,India,13.0827,80.2707,False,17.4,True
GEO000607,ACC000177,2025-05-29 13:13:45,132.236.71.150,Chennai,India,13.0827,80.2707,False,12.2,True
GEO000608,ACC000177,2025-06-16 08:53:13,143.200.33.176,Chennai,India,13.0827,80.2707,True,18.4,True
GEO000609,ACC000177,2025-06-20 00:42:03,205.144.123.150,Chennai,India,13.0827,80.2707,False,0.6,True
GEO000610,ACC000178,2025-07-12 04:42:08,147.127.132.69,Kolkata,India,22.5726,88.3639,False,12.5,True
GEO000611,ACC000178,2025-07-31 12:43:16,14.168.97.127,Kolkata,India,22.5726,88.3639,True,24.2,True
GEO000612,ACC000178,2025-08-01 20:12:29,218.139.155.17,Kolkata,India,22.5726,88.3639,False,1.4,True
GEO000613,ACC000179,2025-06-12 12:07:55,136.182.67.108,Mumbai,India,19.076,72.8777,True,23.5,True
GEO000614,ACC000179,2025-06-30 00:56:36,140.218.192.50,Mumbai,India,19.076,72.8777,False,18.5,True
GEO000615,ACC000180,2025-02-12 22:46:12,153.124.193.222,Bengaluru,India,12.9716,77.5946,True,16.3,True
GEO000616,ACC000180,2025-02-22 21:38:46,159.108.169.234,Bengaluru,India,12.9716,77.5946,False,6.1,True
GEO000617,ACC000180,2025-03-08 05:29:34,195.77.181.31,Bengaluru,India,12.9716,77.5946,False,4.3,True
GEO000618,ACC000181,2025-05-10 00:36:41,153.37.217.100,Mumbai,India,19.076,72.8777,False,20.9,True
GEO000619,ACC000181,2025-05-12 05:46:34,140.201.134.33,Mumbai,India,19.076,72.8777,False,2.9,True
GEO000620,ACC000182,2025-02-03 14:34:51,198.5.193.246,Chennai,India,13.0827,80.2707,True,8.1,True
GEO000621,ACC000182,2025-02-23 03:34:12,194.27.143.229,Chennai,India,13.0827,80.2707,False,8.0,True
GEO000622,ACC000182,2025-03-14 11:28:11,214.181.112.140,Chennai,India,13.0827,80.2707,False,19.1,True
GEO000623,ACC000183,2025-05-14 14:10:52,161.27.70.30,Mumbai,India,19.076,72.8777,False,18.9,True
GEO000624,ACC000183,2025-05-18 18:48:45,180.116.39.196,Mumbai,India,19.076,72.8777,False,13.8,True
GEO000625,ACC000183,2025-05-28 02:50:31,216.21.247.231,Mumbai,India,19.076,72.8777,False,3.3,True
GEO000626,ACC000184,2025-03-20 23:28:49,221.138.67.162,Bengaluru,India,12.9716,77.5946,False,0.2,True
GEO000627,ACC000184,2025-03-25 09:17:33,158.171.200.0,Bengaluru,India,12.9716,77.5946,False,17.7,True
GEO000628,ACC000184,2025-04-06 16:02:01,221.98.184.35,Bengaluru,India,12.9716,77.5946,False,10.4,True
GEO000629,ACC000184,2025-04-23 00:12:48,219.129.67.253,Bengaluru,India,12.9716,77.5946,True,17.3,True
GEO000630,ACC000184,2025-04-27 22:13:21,196.87.5.129,Bengaluru,India,12.9716,77.5946,False,13.1,True
GEO000631,ACC000185,2025-04-16 12:24:42,27.92.59.117,Delhi,India,28.7041,77.1025,False,14.9,True
GEO000632,ACC000185,2025-05-01 03:27:15,34.213.193.200,Delhi,India,28.7041,77.1025,False,15.7,True
GEO000633,ACC000185,2025-05-17 00:18:43,198.230.77.89,Delhi,India,28.7041,77.1025,False,10.5,True
GEO000634,ACC000185,2025-05-28 14:37:41,175.184.201.86,Delhi,India,28.7041,77.1025,False,2.9,True
GEO000635,ACC000185,2025-06-08 16:23:56,80.143.43.103,Delhi,India,28.7041,77.1025,False,15.5,True
GEO000636,ACC000186,2025-07-06 12:51:25,46.37.98.78,Chennai,India,13.0827,80.2707,False,2.8,True
GEO000637,ACC000186,2025-07-10 08:54:01,157.162.211.223,Chennai,India,13.0827,80.2707,True,12.4,True
GEO000638,ACC000186,2025-07-14 09:45:02,205.52.185.194,Chennai,India,13.0827,80.2707,False,1.4,True
GEO000639,ACC000187,2025-04-30 23:12:14,172.62.229.184,Chennai,India,13.0827,80.2707,False,15.4,True
GEO000640,ACC000187,2025-05-18 21:04:49,105.95.169.72,Chennai,India,13.0827,80.2707,True,1.1,True
GEO000641,ACC000187,2025-06-02 22:42:37,20.136.154.96,Chennai,India,13.0827,80.2707,False,4.0,True
GEO000642,ACC000187,2025-06-04 11:57:51,157.36.43.122,Chennai,India,13.0827,80.2707,False,1.8,True
GEO000643,ACC000188,2025-07-04 18:24:08,54.74.141.82,Lucknow,India,26.8467,80.9462,True,5.0,True
GEO000644,ACC000188,2025-07-18 15:02:50,156.244.229.21,Lucknow,India,26.8467,80.9462,False,5.8,True
GEO000645,ACC000188,2025-07-21 17:16:04,130.220.22.76,Lucknow,India,26.8467,80.9462,False,2.5,True
GEO000646,ACC000189,2025-04-06 14:11:09,218.250.126.155,Kolkata,India,22.5726,88.3639,False,11.8,True
GEO000647,ACC000189,2025-04-16 19:04:32,213.66.99.131,Kolkata,India,22.5726,88.3639,True,3.6,True
GEO000648,ACC000189,2025-05-05 10:11:32,213.149.30.240,Kolkata,India,22.5726,88.3639,True,4.5,True
GEO000649,ACC000189,2025-05-13 12:30:05,221.164.209.102,Kolkata,India,22.5726,88.3639,True,18.0,True
GEO000650,ACC000189,2025-05-26 12:42:11,153.236.76.16,Kolkata,India,22.5726,88.3639,False,5.1,True
GEO000651,ACC000190,2025-01-15 14:20:39,221.212.11.162,Lucknow,India,26.8467,80.9462,False,2.8,True
GEO000652,ACC000190,2025-01-25 10:37:40,140.160.246.169,Lucknow,India,26.8467,80.9462,True,4.3,True
GEO000653,ACC000190,2025-02-01 23:17:54,188.113.87.190,Lucknow,India,26.8467,80.9462,False,15.1,True
GEO000654,ACC000191,2025-08-30 18:21:50,45.43.146.175,Jaipur,India,26.9124,75.7873,False,10.3,True
GEO000655,ACC000191,2025-09-10 16:17:26,161.0.66.216,Jaipur,India,26.9124,75.7873,False,14.8,True
GEO000656,ACC000191,2025-09-27 13:57:27,213.251.147.50,Jaipur,India,26.9124,75.7873,False,0.4,True
GEO000657,ACC000192,2025-04-14 00:13:49,157.72.129.145,Chennai,India,13.0827,80.2707,False,22.3,True
GEO000658,ACC000192,2025-04-26 06:04:41,111.212.237.38,Chennai,India,13.0827,80.2707,False,22.8,True
GEO000659,ACC000192,2025-05-14 07:40:51,199.160.118.128,Chennai,India,13.0827,80.2707,True,24.5,True
GEO000660,ACC000192,2025-05-16 01:56:51,220.143.184.114,Chennai,India,13.0827,80.2707,True,18.3,True
GEO000661,ACC000192,2025-05-26 15:52:13,219.67.117.225,Chennai,India,13.0827,80.2707,True,13.3,True
GEO000662,ACC000193,2025-02-18 11:16:06,185.132.171.4,Ahmedabad,India,23.0225,72.5714,False,14.0,True
GEO000663,ACC000193,2025-02-19 16:56:00,205.18.83.53,Ahmedabad,India,23.0225,72.5714,True,23.7,True
GEO000664,ACC000193,2025-02-23 05:27:00,147.139.88.149,Ahmedabad,India,23.0225,72.5714,False,6.0,True
GEO000665,ACC000193,2025-03-15 04:58:19,73.12.4.182,Ahmedabad,India,23.0225,72.5714,False,12.0,True
GEO000666,ACC000193,2025-03-21 23:58:39,212.105.104.172,Ahmedabad,India,23.0225,72.5714,True,21.4,True
GEO000667,ACC000194,2025-07-12 07:22:48,213.241.177.189,Ahmedabad,India,23.0225,72.5714,True,4.6,True
GEO000668,ACC000194,2025-07-29 20:48:27,181.139.35.181,Ahmedabad,India,23.0225,72.5714,True,17.6,True
GEO000669,ACC000195,2025-02-15 10:21:52,217.62.34.111,Kolkata,India,22.5726,88.3639,False,13.3,True
GEO000670,ACC000195,2025-02-22 01:36:35,92.221.51.47,Kolkata,India,22.5726,88.3639,False,17.5,True
GEO000671,ACC000196,2025-02-19 04:15:32,219.125.63.182,Lucknow,India,26.8467,80.9462,False,12.9,True
GEO000672,ACC000196,2025-03-09 11:13:15,124.199.207.195,Lucknow,India,26.8467,80.9462,False,22.2,True
GEO000673,ACC000196,2025-03-12 13:49:18,175.250.217.96,Lucknow,India,26.8467,80.9462,False,11.6,True
GEO000674,ACC000197,2025-05-27 07:17:30,189.76.216.48,Pune,India,18.5204,73.8567,False,14.0,True
GEO000675,ACC000197,2025-06-12 00:02:32,193.250.54.210,Pune,India,18.5204,73.8567,False,24.5,True
GEO000676,ACC000198,2025-08-11 21:42:47,65.249.159.44,Mumbai,India,19.076,72.8777,False,18.8,True
GEO000677,ACC000198,2025-08-27 08:40:37,108.101.204.44,Mumbai,India,19.076,72.8777,False,8.8,True
GEO000678,ACC000198,2025-09-02 10:35:32,42.195.239.145,Mumbai,India,19.076,72.8777,True,6.9,True
GEO000679,ACC000199,2025-06-04 09:10:31,191.217.155.94,Pune,India,18.5204,73.8567,False,11.8,True
GEO000680,ACC000199,2025-06-15 11:43:25,204.233.229.45,Pune,India,18.5204,73.8567,False,11.3,True
GEO000681,ACC000200,2025-02-13 10:24:04,165.222.170.115,Chennai,India,13.0827,80.2707,True,2.2,True
GEO000682,ACC000200,2025-02-21 20:33:08,193.21.77.249,Chennai,India,13.0827,80.2707,False,7.2,True
GEO000683,ACC000200,2025-03-13 00:46:27,214.254.75.166,Chennai,India,13.0827,80.2707,False,4.1,True
GEO000684,ACC000200,2025-03-16 03:51:27,143.215.142.227,Chennai,India,13.0827,80.2707,False,12.4,True
GEO000685,ACC000201,2025-07-28 18:50:43,160.132.4.5,Bengaluru,India,12.9716,77.5946,False,11.8,True
GEO000686,ACC000201,2025-08-06 18:25:29,133.145.33.40,Bengaluru,India,12.9716,77.5946,False,7.3,True
GEO000687,ACC000201,2025-08-08 23:07:47,161.224.208.43,Bengaluru,India,12.9716,77.5946,False,20.9,True
GEO000688,ACC000202,2025-06-17 09:33:30,86.112.188.84,Lucknow,India,26.8467,80.9462,False,12.2,True
GEO000689,ACC000202,2025-07-01 01:11:18,207.108.226.218,Lucknow,India,26.8467,80.9462,True,11.5,True
GEO000690,ACC000202,2025-07-12 19:51:18,45.57.65.166,Lucknow,India,26.8467,80.9462,False,4.3,True
GEO000691,ACC000202,2025-03-02 19:36:08,27.57.225.97,London,UK,51.5072,-0.1276,True,8809.7,False
GEO000692,ACC000203,2025-03-06 00:17:29,213.99.88.237,Pune,India,18.5204,73.8567,False,15.5,True
GEO000693,ACC000203,2025-03-10 01:36:42,173.149.212.55,Pune,India,18.5204,73.8567,False,4.6,True
GEO000694,ACC000204,2025-03-07 03:04:00,179.12.21.165,Delhi,India,28.7041,77.1025,False,24.8,True
GEO000695,ACC000204,2025-03-19 01:03:00,15.74.242.245,Delhi,India,28.7041,77.1025,True,6.5,True
GEO000696,ACC000204,2025-03-23 13:10:50,11.64.247.124,Delhi,India,28.7041,77.1025,False,16.6,True
GEO000697,ACC000205,2025-03-08 23:25:25,192.223.245.108,Pune,India,18.5204,73.8567,False,13.3,True
GEO000698,ACC000205,2025-03-12 06:49:23,47.215.239.211,Pune,India,18.5204,73.8567,False,10.1,True
GEO000699,ACC000205,2025-03-22 18:33:26,212.140.171.135,Pune,India,18.5204,73.8567,False,23.7,True
GEO000700,ACC000205,2025-04-10 09:38:21,201.168.42.159,Pune,India,18.5204,73.8567,False,0.1,True
GEO000701,ACC000206,2025-05-13 19:21:18,133.245.67.214,Ahmedabad,India,23.0225,72.5714,False,20.0,True
GEO000702,ACC000206,2025-05-28 15:34:16,184.231.57.143,Ahmedabad,India,23.0225,72.5714,True,8.5,True
GEO000703,ACC000206,2025-05-31 18:47:13,197.121.237.203,Ahmedabad,India,23.0225,72.5714,True,22.5,True
GEO000704,ACC000206,2025-06-04 10:21:50,175.79.36.235,Ahmedabad,India,23.0225,72.5714,False,7.7,True
GEO000705,ACC000207,2025-09-07 07:05:07,210.251.4.55,Chennai,India,13.0827,80.2707,False,8.2,True
GEO000706,ACC000207,2025-09-19 20:24:08,198.219.180.124,Chennai,India,13.0827,80.2707,False,14.6,True
GEO000707,ACC000207,2025-09-25 01:42:00,28.186.22.162,Chennai,India,13.0827,80.2707,False,4.9,True
GEO000708,ACC000207,2025-09-27 15:49:00,13.177.223.46,Chennai,India,13.0827,80.2707,True,16.9,True
GEO000709,ACC000207,2025-10-16 20:29:35,146.38.99.151,Chennai,India,13.0827,80.2707,True,4.9,True
GEO000710,ACC000208,2025-09-02 23:14:19,180.45.211.252,Lucknow,India,26.8467,80.9462,False,22.7,True
